tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2003-1536,Madrid Masters,Hard,48,M,20031013,26,102434,,,Vincent Spadea,R,183.0,USA,29.234770705,102860,12.0,,Agustin Calleri,R,183.0,ARG,27.0773442847,7-6(5) 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,33.0,1040.0,16.0,1355.0
2003-1536,Madrid Masters,Hard,48,M,20031013,27,101962,15.0,,Younes El Aynaoui,R,193.0,MAR,32.0848733744,102035,,,Jonas Bjorkman,R,183.0,SWE,31.5564681725,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,18.0,1260.0,41.0,873.0
2003-1536,Madrid Masters,Hard,48,M,20031013,28,104068,,,Robby Ginepri,R,183.0,USA,21.015742642,102783,4.0,,Rainer Schuettler,R,180.0,GER,27.4661190965,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,34.0,1040.0,6.0,2850.0
2003-1536,Madrid Masters,Hard,48,M,20031013,29,102562,8.0,,Jiri Novak,R,190.0,CZE,28.5612594114,102344,,,Karol Kucera,R,188.0,SVK,29.6098562628,6-2 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,12.0,1665.0,36.0,1008.0
2003-1536,Madrid Masters,Hard,48,M,20031013,30,103428,,,Juan Ignacio Chela,R,190.0,ARG,24.1204654346,103280,11.0,,Martin Verkerk,R,196.0,NED,24.9500342231,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,44.0,845.0,15.0,1407.0
2003-1536,Madrid Masters,Hard,48,M,20031013,31,103454,,,Nicolas Massu,R,183.0,CHI,24.0082135524,102856,13.0,,Gustavo Kuerten,R,190.0,BRA,27.0882956879,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,21.0,1192.0,20.0,1225.0
2003-1536,Madrid Masters,Hard,48,M,20031013,32,104053,2.0,,Andy Roddick,R,188.0,USA,21.1197809719,103018,,,Max Mirnyi,R,196.0,BLR,26.2696783025,6-1 6-7(9) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,2.0,4165.0,24.0,1160.0
2003-1536,Madrid Masters,Hard,48,M,20031013,33,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.665982204,102456,16.0,,Felix Mantilla,R,180.0,ESP,29.054072553,7-6(2) 7-6(0),3,R16,,,,,,,,,,,,,,,,,,,,1.0,4195.0,19.0,1240.0
2003-1536,Madrid Masters,Hard,48,M,20031013,34,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,24.3312799452,102998,,Q,Jan Michael Gambill,R,190.0,USA,26.3600273785,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,11.0,1845.0,57.0,660.0
2003-1536,Madrid Masters,Hard,48,M,20031013,35,103819,3.0,,Roger Federer,R,185.0,SUI,22.1793292266,103888,,,Mardy Fish,R,188.0,USA,21.8425735797,6-3 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,3.0,3825.0,25.0,1145.0
2003-1536,Madrid Masters,Hard,48,M,20031013,36,103852,,,Feliciano Lopez,L,188.0,ESP,22.0616016427,102845,5.0,,Carlos Moya,R,190.0,ESP,27.1266255989,6-7(5) 6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,35.0,1025.0,7.0,2705.0
2003-1536,Madrid Masters,Hard,48,M,20031013,37,103206,6.0,,Sebastien Grosjean,R,175.0,FRA,25.3744010951,102434,,,Vincent Spadea,R,183.0,USA,29.234770705,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,10.0,1970.0,33.0,1040.0
2003-1536,Madrid Masters,Hard,48,M,20031013,38,101962,15.0,,Younes El Aynaoui,R,193.0,MAR,32.0848733744,104068,,,Robby Ginepri,R,183.0,USA,21.015742642,6-4 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,18.0,1260.0,34.0,1040.0
2003-1536,Madrid Masters,Hard,48,M,20031013,39,103428,,,Juan Ignacio Chela,R,190.0,ARG,24.1204654346,102562,8.0,,Jiri Novak,R,190.0,CZE,28.5612594114,3-6 7-6(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,44.0,845.0,12.0,1665.0
2003-1536,Madrid Masters,Hard,48,M,20031013,40,103454,,,Nicolas Massu,R,183.0,CHI,24.0082135524,104053,2.0,,Andy Roddick,R,188.0,USA,21.1197809719,7-6(3) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,21.0,1192.0,2.0,4165.0
2003-1536,Madrid Masters,Hard,48,M,20031013,41,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.665982204,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,24.3312799452,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,1.0,4195.0,11.0,1845.0
2003-1536,Madrid Masters,Hard,48,M,20031013,42,103819,3.0,,Roger Federer,R,185.0,SUI,22.1793292266,103852,,,Feliciano Lopez,L,188.0,ESP,22.0616016427,4-6 7-6(3) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,3.0,3825.0,35.0,1025.0
2003-1536,Madrid Masters,Hard,48,M,20031013,43,101962,15.0,,Younes El Aynaoui,R,193.0,MAR,32.0848733744,103206,6.0,,Sebastien Grosjean,R,175.0,FRA,25.3744010951,3-6 7-6(6) 6-2,3,QF,,,,,,,,,,,,,,,,,,,,18.0,1260.0,10.0,1970.0
2003-1536,Madrid Masters,Hard,48,M,20031013,44,103454,,,Nicolas Massu,R,183.0,CHI,24.0082135524,103428,,,Juan Ignacio Chela,R,190.0,ARG,24.1204654346,6-7(5) 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,21.0,1192.0,44.0,845.0
2003-1536,Madrid Masters,Hard,48,M,20031013,45,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.665982204,103819,3.0,,Roger Federer,R,185.0,SUI,22.1793292266,6-4 4-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,1.0,4195.0,3.0,3825.0
2003-1536,Madrid Masters,Hard,48,M,20031013,46,103454,,,Nicolas Massu,R,183.0,CHI,24.0082135524,101962,15.0,,Younes El Aynaoui,R,193.0,MAR,32.0848733744,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,21.0,1192.0,18.0,1260.0
2003-1536,Madrid Masters,Hard,48,M,20031013,47,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.665982204,103454,,,Nicolas Massu,R,183.0,CHI,24.0082135524,6-3 6-4 6-3,5,F,,,,,,,,,,,,,,,,,,,,1.0,4195.0,21.0,1192.0
2003-1720,Bangkok,Hard,32,A,20030922,1,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.6084873374,101868,,,Dick Norman,L,203.0,BEL,32.5612594114,7-5 7-6(5),3,R32,97.0,7.0,2.0,83.0,53.0,40.0,14.0,12.0,5.0,7.0,17.0,7.0,74.0,45.0,37.0,12.0,12.0,5.0,8.0,1.0,4250.0,125.0,290.0
2003-1720,Bangkok,Hard,32,A,20030922,2,104166,,,Alex Bogomolov Jr,R,178.0,RUS,20.4161533196,102851,,,Giorgio Galimberti,R,180.0,ITA,27.0444900753,6-3 6-3,3,R32,57.0,1.0,1.0,46.0,32.0,23.0,8.0,9.0,1.0,3.0,1.0,2.0,57.0,27.0,16.0,11.0,9.0,3.0,8.0,116.0,327.0,127.0,284.0
2003-1720,Bangkok,Hard,32,A,20030922,3,102880,,,Alexander Popp,R,201.0,GER,26.8802190281,102381,,,Werner Eschauer,R,188.0,AUT,29.4072553046,7-5 6-3,3,R32,78.0,3.0,6.0,82.0,53.0,35.0,17.0,11.0,7.0,8.0,3.0,3.0,51.0,30.0,20.0,9.0,10.0,1.0,4.0,115.0,328.0,110.0,343.0
2003-1720,Bangkok,Hard,32,A,20030922,4,102571,,,Gregory Carraz,R,190.0,FRA,28.4544832307,102148,7.0,,Fabrice Santoro,R,178.0,FRA,30.7843942505,3-6 7-6(8) 6-1,3,R32,128.0,14.0,10.0,108.0,74.0,49.0,13.0,15.0,7.0,13.0,2.0,3.0,88.0,51.0,33.0,14.0,13.0,4.0,10.0,85.0,446.0,50.0,708.0
2003-1720,Bangkok,Hard,32,A,20030922,5,103387,4.0,,Paradorn Srichaphan,R,185.0,THA,24.2737850787,103166,,,Vladimir Voltchkov,R,180.0,BLR,25.4592744695,0-6 6-3 6-2,3,R32,106.0,10.0,0.0,91.0,51.0,35.0,18.0,12.0,4.0,7.0,1.0,3.0,72.0,43.0,32.0,10.0,11.0,2.0,5.0,11.0,1845.0,87.0,437.0
2003-1720,Bangkok,Hard,32,A,20030922,6,102202,,,Kenneth Carlsen,L,190.0,DEN,30.431211499,103544,,WC,Andy Ram,R,180.0,ISR,23.4496919918,3-6 6-3 7-6(5),3,R32,132.0,7.0,1.0,93.0,52.0,39.0,22.0,15.0,2.0,5.0,14.0,3.0,86.0,35.0,35.0,26.0,15.0,7.0,10.0,68.0,548.0,366.0,82.0
2003-1720,Bangkok,Hard,32,A,20030922,7,104339,,,Mario Ancic,R,196.0,CRO,19.4798083504,103843,,Q,Marco Chiudinelli,R,185.0,SUI,22.0314852841,6-4 4-6 6-3,3,R32,103.0,11.0,3.0,68.0,47.0,42.0,9.0,14.0,1.0,3.0,3.0,2.0,91.0,49.0,35.0,19.0,15.0,6.0,10.0,71.0,509.0,326.0,101.0
2003-1720,Bangkok,Hard,32,A,20030922,8,103344,6.0,,Ivan Ljubicic,R,193.0,CRO,24.5119780972,102642,,,Cyril Saulnier,R,190.0,FRA,28.1013004791,5-7 6-3 7-6(4),3,R32,134.0,20.0,3.0,105.0,57.0,46.0,27.0,17.0,2.0,4.0,11.0,2.0,105.0,61.0,46.0,21.0,16.0,4.0,6.0,45.0,810.0,99.0,378.0
2003-1720,Bangkok,Hard,32,A,20030922,9,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,22.1656399726,103821,,WC,Danai Udomchoke,R,173.0,THA,22.1136208077,6-4 6-1,3,R32,60.0,6.0,3.0,47.0,27.0,24.0,7.0,9.0,2.0,4.0,2.0,2.0,53.0,30.0,15.0,9.0,8.0,7.0,12.0,37.0,980.0,191.0,197.0
2003-1720,Bangkok,Hard,32,A,20030922,10,102539,,,Bohdan Ulihrach,R,188.0,CZE,28.5776865161,102106,,,Davide Sanguinetti,R,188.0,ITA,31.0746064339,6-2 6-3,3,R32,50.0,1.0,2.0,42.0,25.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,55.0,36.0,22.0,8.0,9.0,3.0,7.0,151.0,249.0,97.0,390.0
2003-1720,Bangkok,Hard,32,A,20030922,11,103408,,,Brian Vahaly,R,183.0,USA,24.1779603012,103154,,Q,Jaymon Crabb,R,183.0,AUS,25.5468856947,7-5 2-1 RET,3,R32,61.0,3.0,2.0,36.0,27.0,20.0,6.0,7.0,0.0,1.0,1.0,1.0,55.0,43.0,24.0,6.0,8.0,4.0,7.0,79.0,464.0,299.0,111.0
2003-1720,Bangkok,Hard,32,A,20030922,12,102845,3.0,,Carlos Moya,R,190.0,ESP,27.0691307324,102023,,Q,Petr Luxa,R,190.0,CZE,31.5537303217,6-4 6-3,3,R32,83.0,2.0,4.0,68.0,36.0,29.0,11.0,10.0,6.0,9.0,4.0,3.0,63.0,37.0,21.0,10.0,9.0,1.0,6.0,6.0,2685.0,402.0,71.0
2003-1720,Bangkok,Hard,32,A,20030922,13,103758,8.0,,Taylor Dent,R,188.0,USA,22.4120465435,103325,,,Wesley Moodie,R,196.0,RSA,24.6023271732,6-1 6-4,3,R32,58.0,7.0,2.0,47.0,23.0,20.0,14.0,9.0,1.0,2.0,3.0,2.0,52.0,36.0,19.0,8.0,8.0,1.0,5.0,54.0,663.0,80.0,461.0
2003-1720,Bangkok,Hard,32,A,20030922,14,103693,,,Thierry Ascione,R,188.0,FRA,22.6776180698,103525,,,Ivan Miranda,R,175.0,PER,23.5400410678,6-3 6-2,3,R32,58.0,8.0,3.0,55.0,30.0,27.0,12.0,9.0,0.0,0.0,0.0,1.0,45.0,30.0,16.0,9.0,8.0,1.0,4.0,114.0,332.0,109.0,345.0
2003-1720,Bangkok,Hard,32,A,20030922,15,102143,,,Nicolas Thomann,R,183.0,FRA,30.8117727584,104250,,WC,Prakash Amritraj,R,188.0,IND,19.9726214921,5-7 6-3 6-3,3,R32,117.0,11.0,2.0,97.0,49.0,41.0,27.0,15.0,9.0,10.0,13.0,0.0,92.0,51.0,37.0,23.0,15.0,3.0,6.0,123.0,294.0,333.0,98.0
2003-1720,Bangkok,Hard,32,A,20030922,16,102968,,Q,Jonathan Erlich,R,180.0,ISR,26.4640657084,103921,,LL,Sonchat Ratiwatana,R,175.0,THA,21.6618754278,7-5 1-6 6-4,3,R32,121.0,4.0,5.0,95.0,51.0,34.0,22.0,15.0,3.0,7.0,3.0,3.0,93.0,62.0,43.0,14.0,14.0,5.0,8.0,557.0,34.0,873.0,10.0
2003-1720,Bangkok,Hard,32,A,20030922,17,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.6084873374,104166,,,Alex Bogomolov Jr,R,178.0,RUS,20.4161533196,6-3 6-7(4) 6-1,3,R16,125.0,8.0,0.0,92.0,57.0,40.0,21.0,15.0,3.0,6.0,3.0,6.0,97.0,59.0,35.0,17.0,13.0,6.0,12.0,1.0,4250.0,116.0,327.0
2003-1720,Bangkok,Hard,32,A,20030922,18,102571,,,Gregory Carraz,R,190.0,FRA,28.4544832307,102880,,,Alexander Popp,R,201.0,GER,26.8802190281,7-5 6-2,3,R16,77.0,4.0,1.0,58.0,41.0,30.0,8.0,10.0,0.0,2.0,5.0,6.0,67.0,42.0,26.0,7.0,10.0,4.0,9.0,85.0,446.0,115.0,328.0
2003-1720,Bangkok,Hard,32,A,20030922,19,103387,4.0,,Paradorn Srichaphan,R,185.0,THA,24.2737850787,102202,,,Kenneth Carlsen,L,190.0,DEN,30.431211499,6-3 7-6(5),3,R16,127.0,6.0,4.0,99.0,57.0,46.0,18.0,11.0,8.0,8.0,4.0,0.0,76.0,44.0,33.0,15.0,10.0,7.0,8.0,11.0,1845.0,68.0,548.0
2003-1720,Bangkok,Hard,32,A,20030922,20,103344,6.0,,Ivan Ljubicic,R,193.0,CRO,24.5119780972,104339,,,Mario Ancic,R,196.0,CRO,19.4798083504,6-1 6-4,3,R16,85.0,6.0,3.0,64.0,36.0,25.0,19.0,9.0,6.0,6.0,3.0,6.0,63.0,40.0,28.0,7.0,8.0,3.0,6.0,45.0,810.0,71.0,509.0
2003-1720,Bangkok,Hard,32,A,20030922,21,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,22.1656399726,102539,,,Bohdan Ulihrach,R,188.0,CZE,28.5776865161,6-4 6-2,3,R16,54.0,2.0,0.0,51.0,40.0,31.0,6.0,9.0,2.0,2.0,4.0,3.0,60.0,38.0,25.0,10.0,9.0,4.0,7.0,37.0,980.0,151.0,249.0
2003-1720,Bangkok,Hard,32,A,20030922,22,102845,3.0,,Carlos Moya,R,190.0,ESP,27.0691307324,103408,,,Brian Vahaly,R,183.0,USA,24.1779603012,7-5 6-4,3,R16,86.0,3.0,0.0,63.0,34.0,24.0,21.0,11.0,3.0,4.0,4.0,1.0,72.0,51.0,33.0,11.0,11.0,6.0,9.0,6.0,2685.0,79.0,464.0
2003-1720,Bangkok,Hard,32,A,20030922,23,103758,8.0,,Taylor Dent,R,188.0,USA,22.4120465435,103693,,,Thierry Ascione,R,188.0,FRA,22.6776180698,6-1 6-2,3,R16,52.0,6.0,4.0,46.0,25.0,23.0,9.0,8.0,0.0,0.0,1.0,2.0,44.0,31.0,15.0,5.0,7.0,2.0,6.0,54.0,663.0,114.0,332.0
2003-1720,Bangkok,Hard,32,A,20030922,24,102143,,,Nicolas Thomann,R,183.0,FRA,30.8117727584,102968,,Q,Jonathan Erlich,R,180.0,ISR,26.4640657084,6-4 6-0,3,R16,70.0,5.0,1.0,56.0,38.0,28.0,9.0,8.0,1.0,2.0,5.0,6.0,54.0,36.0,19.0,5.0,8.0,2.0,7.0,123.0,294.0,557.0,34.0
2003-1720,Bangkok,Hard,32,A,20030922,25,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.6084873374,102571,,,Gregory Carraz,R,190.0,FRA,28.4544832307,6-4 3-6 7-6(2),3,QF,124.0,13.0,3.0,88.0,59.0,44.0,19.0,15.0,3.0,5.0,13.0,9.0,98.0,58.0,47.0,19.0,16.0,7.0,9.0,1.0,4250.0,85.0,446.0
2003-1720,Bangkok,Hard,32,A,20030922,26,103344,6.0,,Ivan Ljubicic,R,193.0,CRO,24.5119780972,103387,4.0,,Paradorn Srichaphan,R,185.0,THA,24.2737850787,4-6 7-6(4) 7-5,3,QF,130.0,22.0,1.0,94.0,64.0,53.0,18.0,17.0,2.0,4.0,6.0,0.0,94.0,64.0,51.0,18.0,17.0,1.0,3.0,45.0,810.0,11.0,1845.0
2003-1720,Bangkok,Hard,32,A,20030922,27,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,22.1656399726,102845,3.0,,Carlos Moya,R,190.0,ESP,27.0691307324,6-7(5) 6-4 6-4,3,QF,131.0,3.0,2.0,94.0,57.0,42.0,26.0,16.0,2.0,3.0,10.0,4.0,124.0,70.0,50.0,26.0,16.0,9.0,12.0,37.0,980.0,6.0,2685.0
2003-1720,Bangkok,Hard,32,A,20030922,28,103758,8.0,,Taylor Dent,R,188.0,USA,22.4120465435,102143,,,Nicolas Thomann,R,183.0,FRA,30.8117727584,6-3 RET,3,QF,36.0,3.0,4.0,23.0,10.0,8.0,7.0,4.0,2.0,3.0,1.0,7.0,31.0,11.0,8.0,6.0,5.0,0.0,3.0,54.0,663.0,123.0,294.0
2003-1720,Bangkok,Hard,32,A,20030922,29,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.6084873374,103344,6.0,,Ivan Ljubicic,R,193.0,CRO,24.5119780972,6-3 6-3,3,SF,77.0,2.0,2.0,55.0,33.0,23.0,14.0,9.0,2.0,3.0,5.0,1.0,51.0,27.0,15.0,12.0,9.0,2.0,6.0,1.0,4250.0,45.0,810.0
2003-1720,Bangkok,Hard,32,A,20030922,30,103758,8.0,,Taylor Dent,R,188.0,USA,22.4120465435,103813,5.0,,Jarkko Nieminen,L,185.0,FIN,22.1656399726,7-6(3) 6-2,3,SF,78.0,11.0,9.0,72.0,42.0,35.0,13.0,10.0,7.0,9.0,3.0,2.0,71.0,48.0,30.0,7.0,10.0,3.0,7.0,54.0,663.0,37.0,980.0
2003-1720,Bangkok,Hard,32,A,20030922,31,103758,8.0,,Taylor Dent,R,188.0,USA,22.4120465435,103507,1.0,,Juan Carlos Ferrero,R,183.0,ESP,23.6084873374,6-3 7-6(5),3,F,99.0,8.0,6.0,82.0,40.0,30.0,25.0,11.0,7.0,8.0,2.0,1.0,73.0,43.0,34.0,13.0,10.0,3.0,5.0,54.0,663.0,1.0,4250.0
2003-301,Auckland,Hard,32,A,20030106,1,102562,1.0,,Jiri Novak,R,190.0,CZE,27.794661191,103470,,Q,Robert Kendrick,R,190.0,USA,23.1430527036,6-2 6-3,3,R32,55.0,0.0,3.0,45.0,31.0,28.0,7.0,8.0,0.0,0.0,10.0,4.0,64.0,35.0,27.0,7.0,9.0,10.0,14.0,7.0,2331.0,176.0,208.0
