tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-M020,Brisbane,Hard,32,A,20170102,271,104678,,,Viktor Troicki,R,193.0,SRB,30.893908282,106415,,Q,Yoshihito Nishioka,L,170.0,JPN,21.2676249144,6-4 7-5,3,R32,91.0,11.0,5.0,64.0,45.0,35.0,6.0,11.0,1.0,3.0,0.0,1.0,82.0,53.0,33.0,13.0,11.0,6.0,10.0,29.0,1385.0,100.0,604.0
2017-M020,Brisbane,Hard,32,A,20170102,272,106378,,,Kyle Edmund,R,188.0,GBR,21.9849418207,124014,,Q,Ernesto Escobedo,R,,USA,20.4982888433,7-6(4) 7-6(6),3,R32,130.0,11.0,2.0,83.0,48.0,37.0,19.0,12.0,2.0,3.0,11.0,3.0,113.0,67.0,39.0,27.0,12.0,9.0,10.0,45.0,1001.0,141.0,443.0
2017-M020,Brisbane,Hard,32,A,20170102,273,106298,6.0,,Lucas Pouille,R,185.0,FRA,22.8583162218,104468,,,Gilles Simon,R,183.0,FRA,32.0164271047,7-6(6) 7-6(4),3,R32,125.0,7.0,2.0,102.0,52.0,37.0,24.0,12.0,8.0,12.0,1.0,4.0,76.0,42.0,29.0,16.0,12.0,0.0,4.0,15.0,2156.0,25.0,1585.0
2017-M020,Brisbane,Hard,32,A,20170102,275,111577,,Q,Jared Donaldson,R,,USA,20.2327173169,104180,,,Gilles Muller,L,193.0,LUX,33.6536618754,6-4 6-4,3,R32,75.0,12.0,2.0,55.0,33.0,27.0,13.0,10.0,0.0,1.0,10.0,2.0,58.0,37.0,27.0,7.0,10.0,2.0,5.0,105.0,570.0,34.0,1255.0
2017-M020,Brisbane,Hard,32,A,20170102,276,111442,,WC,Jordan Thompson,R,183.0,AUS,22.7049965777,111200,,WC,Elias Ymer,R,183.0,SWE,20.7310061602,6-3 6-2,3,R32,90.0,1.0,0.0,46.0,28.0,26.0,6.0,8.0,1.0,2.0,1.0,6.0,74.0,43.0,23.0,13.0,9.0,10.0,15.0,79.0,689.0,160.0,372.0
2017-M020,Brisbane,Hard,32,A,20170102,277,103970,8.0,,David Ferrer,R,175.0,ESP,34.7542778919,106071,,,Bernard Tomic,R,193.0,AUS,24.1998631075,6-3 7-5,3,R32,83.0,3.0,5.0,52.0,30.0,25.0,12.0,10.0,2.0,3.0,5.0,8.0,74.0,44.0,29.0,12.0,11.0,5.0,9.0,21.0,1785.0,26.0,1465.0
2017-M020,Brisbane,Hard,32,A,20170102,278,105777,7.0,,Grigor Dimitrov,R,188.0,BUL,25.6344969199,105449,,,Steve Johnson,R,188.0,USA,27.0253251198,6-2 6-3,3,R32,75.0,3.0,0.0,48.0,25.0,23.0,12.0,9.0,0.0,1.0,2.0,3.0,57.0,36.0,21.0,7.0,8.0,4.0,8.0,17.0,2035.0,33.0,1320.0
2017-M020,Brisbane,Hard,32,A,20170102,279,103917,,,Nicolas Mahut,R,190.0,FRA,34.9486652977,103565,,,Stephane Robert,R,185.0,FRA,36.629705681,4-6 6-3 6-4,3,R32,120.0,13.0,3.0,86.0,55.0,42.0,17.0,15.0,2.0,4.0,9.0,8.0,94.0,46.0,29.0,30.0,14.0,9.0,12.0,39.0,1102.0,54.0,854.0
2017-M020,Brisbane,Hard,32,A,20170102,280,105032,,WC,Sam Groth,R,193.0,AUS,29.2073921971,105732,,,Pierre Hugues Herbert,R,188.0,FRA,25.7960301164,6-3 5-7 7-5,3,R32,130.0,20.0,5.0,106.0,59.0,45.0,28.0,17.0,8.0,10.0,9.0,5.0,87.0,48.0,33.0,24.0,16.0,4.0,7.0,180.0,320.0,78.0,698.0
2017-M020,Brisbane,Hard,32,A,20170102,282,104745,5.0,,Rafael Nadal,L,185.0,ESP,30.5845311431,105238,,,Alexandr Dolgopolov,R,180.0,UKR,28.1533196441,6-3 6-3,3,R32,74.0,2.0,1.0,52.0,36.0,26.0,10.0,9.0,2.0,3.0,2.0,2.0,53.0,28.0,20.0,7.0,9.0,0.0,4.0,9.0,3300.0,62.0,760.0
